user_id,review_count,yelping_since,friend_count,fans,elite_count,average_stars,aggregate_compliments,compliment_photos
3sdh5RnQi5LYuM0VFNcu_w,35,2011-10-15 05:50:35,4,0,0,3.54,1,0
SOUlW8ztjyAHBleuH9lXcQ,54,2009-06-03 22:11:13,116,0,1,3.71,20,1
Tqm7Wu7IBJ1td3Ab5ZpUhw,1996,2009-01-01 02:35:27,934,319,0,4.27,194684,82630
HcGgc6qcqAZmGY6ctU6qug,17,2010-10-12 18:51:47,16,2,0,3.32,3,0
cNsowHrQ-l5IuExnJ-_xIw,247,2011-01-17 17:37:18,297,46,11,4.31,132,31
amoqDWXo872k5-sUhkdjDg,6,2011-05-23 03:59:07,40,0,0,4.25,1,0
hho_hLoTPsRAxmcaZ2YLDg,671,2010-03-18 21:27:02,222,38,11,4.08,189,5
3MH98JxTJ4DaSy6bPkj-ng,794,2010-01-10 02:47:53,1169,129,12,3.94,712,93
4L8KjVrTdaelV6Wc9mTFBQ,69,2008-08-25 16:37:41,121,7,0,3.37,18,0
LB4xJjBTm74KC2_uCZymaQ,45,2007-03-23 15:37:52,18,5,0,3.29,13,0
JjtQ1txoSd69pSwUPsWxcA,962,2006-02-15 08:31:48,570,116,11,3.71,552,10
g_3tCLLp6XxsXn-MJqE9sA,21,2011-08-03 22:31:00,102,0,0,4.78,3,0
AJcMGNI_3CFHfhOZfUEfBw,1284,2009-07-15 02:26:51,327,85,8,3.77,199,18
Z7PZNpOfQu9xnQQSwpYKLQ,16,2010-11-23 20:00:02,55,0,0,3.88,0,0
on-Qrl1jinXhI0MNMo8MvQ,400,2008-02-16 18:47:35,62,5,5,3.5,72,0
3iDVC1hg4jlhOlqoiAfEag,37,2010-07-23 19:05:38,168,2,1,3.45,31,0
X2LsW-j7DoOKySuXfKw9lQ,159,2008-11-07 18:15:32,234,53,3,3.98,683,9
NAZBH_z65b3336FlxRjDZw,567,2008-06-14 21:56:19,920,25,3,3.4,306,7
UCQXjZTdPrq7FZ9eGQnkaQ,157,2009-03-09 15:58:24,104,11,2,4.15,175,3
0ULUhLQ21x_69sA2w1KmoA,169,2010-04-16 17:25:17,141,3,6,3.35,34,0
doqjzWCz8eXnDh4gDh3o8A,440,2006-11-28 21:48:28,2535,113,8,4.0,2266,55
S7Eb27ej3M8_5JmXyXIVNQ,29,2009-11-09 15:18:16,157,9,0,4.53,37,2
3hLJ2cpoCDiI5u-Yl8XQ3w,330,2010-05-23 16:51:11,418,40,9,3.81,293,14
IeH8YjeNCxw8DPmT7hytWQ,223,2010-05-09 01:40:32,87,11,2,3.79,123,0
Vp0kujfBQ69TAyyjKmq5MA,77,2010-07-22 14:32:16,91,14,1,3.53,74,3
-8lbUNlXVSoXqaRRiHiSNg,1575,2008-01-03 01:19:05,625,111,12,4.16,545,48
O7XhauJnf5aNTLcwXxU0dw,331,2009-02-21 01:29:34,311,27,4,3.77,620,16
xwxCdgB7Iql1MZscaWQTMw,75,2011-06-19 22:53:14,17,6,0,3.5,7,0
nqA_Opv4Og6oBC5aSg128A,16,2010-11-13 12:18:04,69,1,0,4.61,0,0
kSzL1X38A3BKgZo8lRvh7A,53,2009-09-03 09:21:23,64,0,0,4.21,10,0
wynNf6k0bPnXzQ7drMPzuA,848,2009-09-12 23:34:01,444,70,13,3.5,413,13
4p0PQe52lQyHdTEeqCkBGg,61,2011-05-01 21:39:18,7,3,0,3.04,10,0
sD6hpWPuRACGOw6cyJ91wA,195,2011-06-26 16:06:39,188,8,0,3.57,55,1
IemO1gaQSG-doscY9BC5-w,7,2009-05-17 20:36:46,4,2,0,3.29,5,0
WtOw1sPwL1KXX5TmztJjXw,19,2010-12-15 16:21:25,91,2,0,4.3,6,0
yOS1OJjmi5QvFzo_KbJuZA,707,2009-12-31 23:35:15,580,43,10,3.86,101,0
wKM4v5IVnTrodp17oZX_SQ,58,2010-05-19 05:02:20,308,2,0,4.16,6,1
dIPbrE73YCjHuRF6knbV2A,13,2010-05-23 18:46:24,2,1,0,2.92,2,0
gLA14g6tEgm5jt1ZK59t_w,55,2007-01-03 12:40:42,17,4,0,3.69,8,0
ZiobqWdVLk_wsLWfC0URyQ,174,2009-06-11 04:22:32,164,12,2,3.61,165,2
P8m93WrhmfNTGAfURv-Gsg,28,2009-01-31 01:49:29,19,1,0,4.07,4,0
Rqg9Rf5ybblqBZ0p5iPn7g,252,2009-01-26 23:16:38,405,65,5,4.0,530,8
kV98zs6zkL8DXtx6h1_wrQ,8,2010-07-25 23:27:46,30,0,0,4.13,0,0
fuZxyEISdTK3WghA9QsUaA,398,2006-12-20 05:42:50,494,122,0,3.81,3226,89
NWr1XVfzlPVdStOb91lkQw,204,2010-02-21 18:14:36,15,10,3,3.32,49,1
U3RYNrDq9i7yRuwawojd0g,37,2010-04-22 15:32:27,40,2,0,3.68,2,0
UwRHhT1iP94QioH5TwFGvg,376,2009-05-10 00:41:33,247,60,5,3.64,427,8
NHV8vPfhrRK_ZSUzFSdksQ,17,2009-04-21 00:17:10,20,0,0,3.71,2,0
tnYgf3Hdx8Majujbfa8Pag,149,2010-07-26 22:59:39,169,12,2,3.13,66,1
hHFiowrlotZ6iSm4oDLmtA,352,2007-05-22 01:15:56,117,9,0,4.05,52,1
pObZS2GdLKlHolSMJKPm0Q,7,2009-11-08 20:42:02,1,0,0,3.14,2,0
-dDp99bqj2FEm11JUPXhug,79,2010-04-28 17:26:18,41,4,0,4.0,18,0
Gp6GI_ov9oYxx4Gd-jDyhw,6,2011-04-01 01:06:23,18,1,0,3.83,5,0
dcFF9akYubn_UIwsXX_JTw,1030,2007-05-31 23:59:23,1135,85,14,3.42,2006,24
B1WLZ47HC3sE9ygVFS8beA,209,2009-02-09 02:42:07,515,10,0,3.43,27,0
kFm0PF5Tw_jbOs_qfR_LNA,192,2010-06-27 21:24:33,156,32,8,3.76,103,3
Em_P1RN5imjbgHDBXMuF3w,268,2006-07-25 16:37:20,150,16,2,4.18,101,2
oDmAqItDxJF1n3YTstPAEw,19,2011-03-29 23:33:04,42,8,0,4.35,49,0
o0fP8ak_wh3G_PLh3d7Xwg,458,2007-01-16 00:51:31,205,67,2,3.32,4239,218
lWrDnoHn3g8GH1ppd6L_0g,601,2011-01-14 05:43:37,390,46,11,3.9,1230,24
ibGuKRQm4lWsXLQ2XvG0fQ,75,2007-01-03 07:00:14,173,6,0,4.28,21,2
QJ2yuF-HIDv3UyV0XU-avw,283,2011-03-11 19:33:11,67,9,0,3.06,25,3
uVnGHMWftrFzfdAqG-pjyg,20,2011-03-12 01:28:29,85,0,0,3.5,5,0
JvNMi2Oh6o6SfcIsq73KNA,692,2008-10-01 23:53:57,23,7,0,3.94,108,0
zAKmFDEosxNR4xf31W7slQ,54,2009-07-11 09:32:06,9,0,0,4.31,2,0
5_ppSrRWFMht-2_M4Q6tCg,2,2010-07-25 08:02:00,21,0,0,4.0,0,0
4rVbedXSI8VjBWG3MwsP9g,61,2009-01-08 02:15:00,52,5,0,3.95,13,1
uMzgw9F4MF4VTEMjQvl29w,3,2011-02-11 03:25:40,15,1,0,4.0,0,0
KwknRxAt7082M-2rLCseoQ,50,2005-09-03 15:53:45,23,0,0,3.24,7,0
ydiVKeYmTPu1FREK3EFQMQ,428,2009-01-26 12:48:47,96,30,11,3.86,145,3
M6unopVlRW_kXZ3UPAoWJQ,2,2009-10-25 14:26:05,7,0,0,3.0,0,0
LlFFUfxzdoAAgILzZbD8Fg,612,2007-11-26 19:36:15,523,50,10,3.87,1005,12
pScrdaAro8QBoPt_c6qzsQ,19,2010-06-27 18:49:44,33,1,0,4.4,4,0
03d2twemciFxwcx93k-8hg,10,2004-10-15 21:19:44,11,1,0,3.27,26,0
OQeBjOU0flCcnne5QJXGnA,34,2011-02-04 07:02:01,97,3,0,3.33,7,0
jJk-w0Szkvs_H_D2KJnU3w,9,2010-09-17 10:12:48,14,0,0,3.22,2,0
rzcx07SqP9J2wUcx2stq9w,8,2011-02-09 20:44:54,23,0,0,4.44,1,0
cNTkbrIgGh6hb85Z40cLTA,34,2010-06-09 23:33:14,69,3,0,4.53,10,0
4ABktWZ7hBX86f0hYh5_bA,438,2010-08-26 01:31:40,233,58,8,3.79,537,1
6gbobg9g8ed_S_LP5MsF-Q,35,2008-02-20 17:26:24,8,6,0,2.78,16,0
xT6GoNHPpTYIQc52xy-BhQ,105,2011-06-04 19:47:19,126,8,0,3.79,12,1
Xl52p6k0-A_i1-y2co7yIA,10,2010-09-16 05:18:40,8,2,0,3.8,1,1
QTfpsW30gzqqHk2xYHP8Vg,28,2006-04-05 17:38:38,7,2,0,3.64,4,0
o_dPk6REa-SPz0RD4J04Zw,618,2010-08-28 20:31:48,406,27,7,4.22,484,4
vp6UR-fo79Yp0MM02yK30g,27,2007-05-01 00:29:02,8,1,0,4.41,11,0
a7w7i85FPdNvbokS89kTwg,23,2008-10-30 14:05:55,4,0,0,4.25,7,0
EPO2LWI_AiWRe4ooY895xw,13,2011-10-10 00:48:06,78,0,0,4.36,5,0
ygE80NhYc5g0L1cFBSHzhA,425,2010-04-27 18:55:40,231,27,5,3.62,336,5
lDXv5oeJ5iibRZGYM6cFGg,16,2009-05-13 16:44:22,17,0,0,4.0,0,0
aMVnF4w77n0A6jOSeCvBPw,125,2007-08-23 18:54:49,55,8,2,3.94,66,0
TJMgOTcm2ShyOpablSYbXA,780,2010-01-29 16:40:12,2797,264,3,3.94,5647,66
7PiRdxYF-Uvzn2fHqdtU1Q,982,2011-02-17 02:35:51,277,60,12,4.17,365,11
ij3K7eQOqrQjA7n4eIBOPA,215,2006-08-08 23:26:19,181,26,2,3.77,237,4
RywiEGRkea2j9IY7juD24w,79,2005-12-01 05:26:32,7,2,0,3.6,11,0
wlUfN4_5MPnuA3xFAjV2_g,554,2011-05-06 19:58:45,182,46,12,3.64,425,6
4Zwiag-5ZtALZa3BQXL--A,16,2011-12-10 09:36:39,3,0,0,3.0,0,0
FpIz9PzsTzoAJiJGLi3GzQ,494,2007-12-18 00:39:50,501,36,11,3.56,424,8
te_1N6s_vvmezu7ZeEFDfQ,7,2010-08-03 14:45:41,10,1,0,3.38,6,0
9h0frJGtPpRCOBp3cl4pWg,121,2010-11-08 19:42:24,89,7,6,4.17,14,1
MUXt2Kb3nLPv-OW2Shp-Hg,174,2010-06-30 21:59:51,56,5,4,3.72,17,1
S3gNrUh7N9oWoackKlHGMQ,779,2006-05-23 21:52:12,160,24,5,3.41,134,5
02klZUGrBQNkYatBm1nnZw,10,2011-03-30 00:38:57,11,1,0,4.4,1,0
jbH5Wm_G1O7MLcjcW1U_WQ,9,2011-03-30 21:00:46,251,1,0,4.5,5,0
s99i91ai_3iNSQZQTlORMw,13,2010-03-05 17:46:40,24,0,0,3.57,2,0
Do8oscF3LjCl-_pXrmgLXA,171,2010-08-03 18:34:46,731,24,4,3.85,52,1
HtZXjchu558qeNcpYClFZw,31,2010-01-21 03:11:18,8,0,0,3.44,3,0
AtUgkE_9o8XATp9Ds3Nhbg,44,2009-05-21 19:24:14,4,2,0,3.5,3,0
sQW4snz5x_FDwnKGRhfeKA,12,2011-08-11 01:22:20,252,0,0,4.46,3,0
l9r2lYx-cSksxQm7iB1a8w,63,2011-08-26 03:17:20,69,1,0,3.84,5,2
lu0td3A2uIT6gbl2dAkljg,138,2008-10-10 03:37:40,116,8,0,3.71,13,0
GCqzr9v1WpzdVd7Z6a538A,9,2011-01-20 19:26:24,211,2,0,4.9,4,0
DvSfkZ1TltiV2_TH-L461g,59,2010-01-16 20:51:09,196,1,0,3.82,1,0
8dEbnmyrpZ3TaGBnC6B-vg,39,2010-12-26 21:43:24,81,2,1,3.45,98,3
_90Mk0EWMydEByDR_af5Cw,33,2011-01-30 18:40:57,35,2,0,4.26,57,1
vk7v2F5X63S3hVL_-IUfiA,68,2011-01-31 04:12:24,26,6,0,3.57,23,0
O6ys4omGjjBvdZzIefqKpw,17,2009-12-29 03:34:37,151,0,0,3.82,3,0
eNY4bLKwxfr8g8dgW8lGtg,7,2010-06-08 04:38:32,5,0,0,4.14,0,0
hsoo78Z3aP8N_VkvcaM-pQ,14,2011-02-18 22:58:40,28,1,0,3.67,2,0
vKoIYI94ZSuTFsg0ZWF8MQ,37,2011-08-05 19:35:53,359,2,0,4.81,1,0
lpKxWDfrMXXhoZANpwPYaw,807,2008-05-29 04:00:47,709,68,10,3.48,3861,84
gaZFe_B7f7pvWXCf7aYfXw,405,2008-11-21 07:21:11,116,11,6,3.29,83,6
OberW6P_lUSrt1jbNpLHvw,349,2011-08-18 05:36:02,540,17,3,3.67,177,1
UHgXmu7hl-o078IW_Fp4dg,143,2005-12-16 06:03:55,8,61,0,3.52,74,6
UbjaBbj1IIovW7Mk_7yvtw,53,2009-08-28 07:13:20,102,0,0,3.51,7,1
dAliYV-Xj__x-fd4MqbRTg,303,2010-09-12 08:09:48,179,5,1,4.17,14,0
4gXsT1FJiAsMO2q3Mk_n4g,108,2010-12-31 06:18:22,138,3,0,3.59,63,2
EtBYV4tWrKH6jR0RCwV_JA,200,2008-09-25 13:55:45,885,25,3,3.77,375,3
FYFR7WQqAjnxvhYoBaKcNA,26,2011-04-10 22:31:45,70,1,0,4.31,1,0
plRZpJzgQ2DVtQEX6xlG1A,47,2007-08-12 01:01:58,168,3,0,3.54,13,0
sIDnB1sWDcnB_r0WfDo4mA,64,2009-08-04 19:42:18,101,3,0,2.79,14,0
RVagGrcHdy1HB7-_c9ywZQ,457,2010-08-01 17:58:55,232,68,8,3.89,223,8
bdBh01Pig6uACi_09dhDbA,23,2010-07-23 20:24:23,2,0,0,4.22,0,0
v66nup5qcf-cJqJk1qfa7A,44,2010-10-06 03:13:49,16,0,0,4.18,1,0
dIdg4gxpf3DuwXCF9UNh3w,70,2009-02-17 21:17:52,34,6,0,3.84,23,0
sKEcuy4p_BZaItgrAWGEfg,54,2010-03-04 18:56:34,34,3,2,3.75,53,1
JhEv_tVT_9QP86yaT51efQ,38,2007-01-17 18:27:26,227,1,0,3.58,3,1
tVfE12uOf2_8IDlRvLGMSQ,622,2009-01-26 23:43:56,303,40,12,4.07,126,12
O_DJFYnEI-W8EpW8cZ6ILw,34,2011-04-01 17:55:03,69,0,0,4.66,6,0
dUp5DCQtGLK_Ne5rmTL7ig,36,2010-01-20 04:57:23,50,1,0,3.78,6,0
chruzODXpS3ya2ydrMWZ5Q,24,2007-10-19 14:31:06,13,1,0,3.56,2,0
Entcxt2TSx28dQJhsBnQWg,15,2011-09-17 14:33:45,48,2,0,2.95,6,0
0MkTXiwwmTs0JjuZHjQ7Yg,29,2007-05-29 19:09:54,21,4,0,4.32,3,0
7PqP3caJqKmVFxT_R1uDAg,13,2011-01-27 21:08:32,6,2,0,3.38,1,1
gpUKrMI---psFFWgr-ZyMA,90,2010-11-20 17:45:07,9,2,0,4.51,14,0
y6lt37YO9-i1We_aY-1ecQ,30,2010-10-20 23:53:44,121,0,0,4.29,20,0
kOvJ2PuWQdytk0xbusHB4g,18,2011-06-10 23:38:53,74,2,0,3.83,6,0
_9UUV8SnydXKk5dBFYmkOA,130,2011-03-02 20:26:28,38,7,2,3.94,88,1
-0PAZdTUGDCLONQYLm7yCg,37,2009-01-19 01:10:23,41,0,0,3.14,6,0
CCdww89IEjLfj4IlrJamOA,486,2009-12-31 08:53:53,34,10,0,3.19,16,1
vn8evfEVJ_st8vld4lk5mw,40,2008-05-11 22:53:01,1155,5,0,4.86,4,0
hbBAzQr0Tzo0VqAdv9-UmA,19,2011-06-08 00:44:15,84,1,0,3.76,9,0
_iwEegZrea12vujkjp06Mw,58,2009-04-25 00:47:52,64,1,0,3.92,6,0
GfJ6Wf0oLpsToXlnMIrhIQ,32,2011-03-11 01:06:55,396,1,0,4.88,0,0
6A7TzEUD5AKQfyt6Z-VS8w,26,2010-10-06 21:10:24,17,1,0,3.85,3,1
-ffND1Xy10McvxyXEpv-NQ,10,2007-12-11 19:03:38,5,0,0,3.82,2,0
bgIoxm-0TKtIbOd-IeBDxQ,37,2008-03-08 00:42:10,96,2,0,3.46,8,0
VLRwkUiuU66Q5kWyAh8p6A,289,2006-08-27 05:07:13,167,17,3,3.87,150,0
Z4kjqUOZ6FEQFNf6CwPg0g,61,2008-07-13 02:31:14,28,2,0,4.3,6,0
r-umhsSDHZ3yY8UnCy3yJQ,594,2007-10-12 05:55:27,17,6,0,3.62,36,0
kokdzLxHKyxfNv5SEz0klw,35,2010-02-18 15:52:05,43,6,0,4.39,12,0
fmRI28_cV6BC_-agCXhSjw,389,2007-05-07 14:48:25,269,21,7,3.82,226,1
ioMFBaeUkid6aP6njp9Ejw,460,2010-10-20 04:02:52,106,20,6,3.75,72,4
RxzaqH8-rfn16TVsDTECpw,97,2011-01-07 14:05:39,12,6,0,3.93,4,0
ka6akY4TqVrQL8NIssHmow,24,2009-12-22 07:29:47,103,0,0,3.68,2,0
9voNBLfYtlN959i6lZV6-w,104,2009-10-20 20:53:58,8,3,0,3.69,6,0
6K6c9SFyM0jCGXMNuyP4PA,196,2008-07-30 18:11:14,133,12,0,3.85,32,1
uomccupyeJsZVP9mgWuJog,17,2011-03-06 16:58:51,1,0,0,2.35,0,0
AkIxjGSTgcUjMbwG7jqPag,544,2009-01-07 14:51:17,385,54,13,3.32,555,12
J79lzmCzkMeE4jAO7VKY_A,22,2008-08-19 19:45:32,1245,8,0,3.87,5,1
v3Aeeo4vjAIPrjqFpYKTpw,382,2006-08-31 20:13:17,48,26,4,4.1,109,1
Vs-H7EJlL-9ANCMy6TyvNQ,2,2008-02-19 16:31:17,4,0,0,1.33,0,0
YKu-Xo4tSM_INaZ5XSgJFg,8,2009-04-20 15:12:52,4,0,0,3.0,2,0
qud5D2NCn973GQlXyh5J9w,24,2010-08-17 06:44:37,25,1,0,4.67,5,0
8QA9vQTZoP2xpZx331eiNw,17,2010-06-13 00:02:32,43,3,0,3.45,8,0
zhlkZIPZ4yqAYDvftPXu4g,52,2009-10-04 00:54:59,7,1,0,3.77,1,0
XPr6OwITQhnsvH18p4FfsA,17,2010-11-02 13:26:38,26,1,0,3.76,3,0
dGXn80D2DrgsD5s8d_PzwQ,140,2010-07-27 06:23:06,31,7,0,3.27,13,0
l475DoDeCJ5zk2taKWwD8Q,156,2007-09-21 16:44:24,35,7,1,3.35,45,2
Pz7ePZ6iVkEXYULL1YDBtw,12,2010-11-15 02:04:14,62,1,0,4.23,3,0
blk8rJObnogIbcb6JnqWOg,11,2009-05-02 15:25:27,58,1,0,3.42,2,0
EIiiHZjZl9r7B5amlmyPAQ,221,2011-07-26 18:31:54,751,67,7,4.52,72,34
H7TnDcE6PieOvLL3jKXuKg,7,2009-07-27 19:47:43,1163,0,0,3.86,3,0
COyOJADr7sH1yDkFl6HiBw,80,2010-02-18 04:20:07,5,3,0,3.72,27,0
ap_uxhcfZ6_0US3VwFN8MA,397,2010-07-26 15:07:23,23,22,0,3.74,13,0
18q-3r2Yox-Iq5Ka7L-AoQ,68,2008-04-23 04:27:52,9,2,0,3.61,16,2
8PcQ1-wRg-k2MWFOG5W1Tw,33,2008-02-26 21:33:17,21,1,0,3.35,8,0
mhp7ixQA9dqRqXKYcW3F7Q,1393,2010-07-14 18:04:13,380,85,13,3.74,783,9
F6MPrQ5oxQL2Wq1v5ENDzA,1701,2011-08-23 21:51:19,254,112,11,3.75,437,29
I_Lu2qBAqKT4d7CTs3KoKw,175,2006-05-28 18:01:36,81,7,3,3.63,74,1
6J_9fuLWy1c9Cem1ocZ38A,273,2010-04-29 15:43:15,164,27,8,3.96,158,5
uG6qidYu8pWMrRoB80tbFg,832,2010-01-11 01:49:20,221,51,11,3.81,127,1
vGHWoT-knZ5kNDDRaZS2lw,77,2010-05-20 13:56:13,102,1,0,4.03,19,0
14YHngHcd1an2gWsHTYu5Q,31,2011-01-31 20:11:16,4,1,0,4.06,0,1
TXSsen9DF6YnUC5Kub4-yA,3,2009-06-15 17:30:20,53,0,0,5.0,0,0
qNaeSpmIz95HIDAUAMK8mg,109,2007-06-28 22:14:30,296,2,0,4.73,20,1
Is7VX7ZLroSMqdDI2Znvyg,90,2011-01-24 18:07:35,23,0,1,4.73,2,0
HToqdBghDzj5TdfqXuE1Rw,862,2011-02-26 04:35:58,902,124,9,3.87,545,81
wqYBY0o-HVMn-ha7Dj9Zqw,5,2011-03-22 22:52:49,53,0,0,3.6,0,0
yHtEnCBt0LVV1gHLbq9Wvg,105,2010-12-07 14:29:47,282,19,0,3.97,84,1
g2DBJtEPcm5oS0shLS74Nw,16,2011-03-09 23:09:05,29,0,0,4.67,5,0
_8Pd0jgP8Ynz0bWH1cb_oA,9,2011-01-14 17:31:58,43,0,0,4.56,0,0
Q3P6bod4sIWgfloK-SIwYQ,13,2010-04-21 15:22:28,140,0,0,4.0,1,0
7VdxpfQda6viv0_EuWpjJA,14,2010-03-13 18:42:28,4,1,0,4.27,1,0
JAWpwyfRiRjgr0PDUrm00Q,121,2008-04-19 01:43:57,68,8,2,3.95,31,0
QWtJr4c66jktaIJr8YwJxQ,37,2009-06-01 17:51:17,42,1,0,3.68,7,0
qR5ywjXmpD-ZH7UFJFRS4A,166,2011-12-06 05:05:48,924,15,0,3.94,72,0
FIniWhiV6K7Oz7o9DwPVzA,404,2010-08-18 02:54:56,200,19,4,4.2,20,3
JKlG9mC3NRZaEig0LzCoVw,32,2011-02-18 15:45:28,14,0,0,4.03,1,0
TgTcX8_5zR0_9KhZ_dJk-w,10,2011-03-15 02:01:21,193,1,0,3.18,7,0
wHQyP8lR4hmWzsdp6l_97w,205,2010-07-20 19:17:30,95,12,0,4.03,22,0
v9k_Ru0xkFuTCN44quG5xA,6,2011-07-08 22:05:06,2,0,0,1.67,1,0
ZHt-vJpA5uErJTp2vwGewQ,21,2011-12-08 01:34:48,142,1,0,4.38,0,0
QUYg-igiM4Wgrk3o027HhQ,27,2011-03-28 12:18:31,29,0,0,4.0,1,0
BRJUTSoIEIiWIGiaATSPyQ,130,2011-07-07 14:36:40,169,1,0,4.49,5,0
tooqtXbC1BBVv0iGGGQxug,52,2008-03-15 04:39:17,4,2,0,4.48,21,0
gcuESGOV03hxQQZ1zr_jNg,31,2009-07-06 03:04:17,3,0,0,2.29,1,1
1k6nEuyfiRnt_jKTdNyoow,42,2010-01-29 08:16:33,13,6,0,4.49,10,0
m39MStqfXiXFRMal2FGlJw,261,2007-07-20 05:36:57,25,9,1,3.91,30,0
gwIqbXEXijQNgdESVc07hg,1200,2010-11-17 23:13:51,188,72,12,3.18,1280,72
zDS7-nstGC8gwqXi1HLP6w,29,2010-07-28 15:24:25,5,0,0,3.66,5,1
9SbSOfe2MKprGmdVTxLV5w,61,2010-08-10 21:23:59,5,2,0,4.78,13,2
khDp7zAzYA5ujOd7am5tzQ,23,2008-06-06 03:32:32,20,0,0,3.16,2,0
76VR2PvbtQYyLNRwU2UGZA,27,2012-03-13 00:59:27,46,2,0,3.41,2,1
qN6rymMWE6BoyUEE88IvWg,109,2009-08-31 22:14:33,75,3,0,3.16,7,0
VGEK2bVjKe04th-C2n6bmQ,9,2008-08-10 04:38:20,7,0,0,4.27,3,0
a7F2IBCXDO0-ACj7TiETtA,138,2010-01-29 13:48:33,60,10,2,3.8,44,1
7EeBxspAPtgKGWCBKaPsIA,354,2011-01-25 01:13:05,34,6,0,3.6,15,2
7qLlotVuHMFkiBJyieDn4A,15,2011-04-19 16:22:51,25,0,0,4.33,4,0
Y3sTlRYDoi7l8ncPN3lIOQ,6,2009-06-29 23:37:38,349,0,0,3.67,4,0
KE8SL6VR45ZnFf5PQk50Yg,14,2007-09-11 04:04:19,29,2,0,3.38,6,0
57hq9R2E0nrjcbtKtepXdA,3,2009-07-28 21:12:27,119,0,0,2.67,2,0
G_-U_xQzeoyDslvbH36oQQ,36,2011-04-11 15:32:51,40,0,0,3.95,2,0
NnURQ-7SoeBc66NslmjCew,65,2011-07-20 16:10:17,22,5,0,4.08,5,1
W_LD5D3Lvuz3Nbh8FjyHTw,15,2009-02-11 17:11:21,3,1,0,3.67,3,0
0VAYB-xDfYIZpd401SSJpQ,68,2009-05-04 23:12:13,9,3,0,3.72,53,0
wsc5Aqmsw2imqWlWVJOz9g,522,2009-10-30 16:21:08,80,14,0,3.35,34,36
5VSa0P04dN2v_NWppeXmVw,19,2010-08-04 17:45:03,198,0,0,4.9,0,0
SkCTB92Ksjz8zMEiLopXnw,43,2010-04-22 02:17:53,10,0,0,3.77,1,0
5sG39Mrvkf7HiZD7NikNJQ,33,2007-05-28 16:49:20,36,4,0,3.82,8,0
wNf7mNngGDqRKu57N0JmxQ,486,2010-08-09 13:58:34,720,74,11,3.82,375,46
wJ-5VTG0IGeVuI59bRdxRQ,4,2009-06-19 13:19:26,1,1,0,4.0,0,0
fGC4ENR0u6Ck69Wq5-aDVQ,21,2011-05-14 23:21:26,35,0,0,3.14,12,0
1PAkjdZynQfcFQces7FNyA,11,2010-02-16 19:27:15,56,0,0,4.64,3,0
CmjKn7A7xg9owg3-v8HrKA,10,2011-06-05 00:50:22,5,0,0,4.9,0,0
MAdyEzyOImq-RgpdMa3pEg,359,2011-03-23 15:02:50,46,7,0,4.21,35,1
3JkLaoApKOzWVTQP48vtnQ,13,2011-05-28 15:32:36,27,0,0,3.92,2,0
mKML3A3Xn2_-ihLc9jtQgg,22,2009-02-18 13:54:07,10,0,0,3.59,1,0
IUyPbylpHYwzxD4uZf5F1w,780,2010-08-05 06:07:27,677,81,4,3.24,276,22
zOWsk-7VhCjkph5LB5I15w,5,2008-07-01 19:00:55,1,0,0,4.2,0,0
HDxdCDPPaBnFwTabr_Xp_Q,42,2011-01-02 03:47:09,33,4,0,3.73,7,1
BCjueFrdbDU26pw4OX4LUg,17,2011-11-11 19:35:35,136,7,0,3.89,3,0
aivfl-Fi2hSO0yYxx4f-9g,33,2010-12-16 15:57:33,60,3,0,3.26,0,0
dGxBSxeFl9fGw0pspnkn1A,33,2011-03-07 16:54:32,155,0,0,3.3,5,1
XuqI_J4pmplAmAk4c34olg,92,2009-06-19 19:48:41,147,18,1,3.96,69,9
Q0C-5LUEMiDmPtEKuVlIEg,30,2011-01-06 17:05:40,166,2,0,3.07,8,0
ssC4U1Nx9h9cDQzcCfF1Ew,13,2011-05-10 17:46:16,16,0,0,4.38,7,1
o_9RfOMdFmBH9dw2Qwxtxg,13,2007-12-27 05:16:40,13,0,0,4.15,6,0
Nf0pOtqBhJBWeQTpi6Ucsw,20,2011-06-23 22:46:07,13,1,0,4.57,5,0
NxBOIvgEDvSLtC1Mo5UTmA,139,2007-09-26 23:50:23,13,8,0,1.92,39,0
DvR06_2-iBhAtSFqQES-QQ,12,2011-04-30 22:27:48,27,0,0,4.08,0,0
JC8jXE_sdIdMwP6Z7rIQNA,307,2011-12-18 20:24:09,376,25,6,4.15,161,11
YKubepkxyPpL6pkz5FO8Fw,48,2010-02-25 15:22:43,6,0,0,3.84,5,0
mgG1XRq1yg4Gl2HJvXlR-Q,41,2011-05-11 19:11:36,56,2,0,3.58,2,0
GNRIlUNNU4Dq09M7sds8-w,19,2011-05-25 04:15:24,40,2,0,4.5,15,0
0Nvkcg2rVukDyjo-ZjMokQ,20,2010-11-27 23:04:46,19,0,0,4.13,2,0
F4HkWO0drtzdyUKYn5bhOA,13,2011-03-27 23:34:27,4,1,0,3.43,3,0
UVYfYiTaLuybBH6vOngCjA,36,2010-08-01 00:32:46,16,0,0,3.9,0,0
ot3XsGIJ4uuIAabTxt_NdQ,9,2010-07-30 01:54:16,15,1,0,4.0,0,0
ciw8I0nsYXN26xK973TQOA,37,2010-11-11 23:52:37,50,1,0,4.95,0,0
J4DtaIKKzpsWGea88S88Cg,51,2010-06-24 18:54:41,44,1,0,3.18,1,0
oVHWZwB3YtlWUovPqypgbg,41,2010-06-19 20:56:22,9,1,0,3.76,1,0
